NrHaul,RectangleAlpha,ICESSD,Latitude1_deg,Latitude1_dec_min,Longitude1_deg,Longitude1_dec_min,Latitude_end_deg,Latitude_end_dec_min,Longitude_end_deg,Longitude_end_dec_min,Layer,EEZ,Latitude1_deg_dec,Longitude1_deg_dec,Latitude_end_deg_dec,Longitude_end_deg_dec,codstock
22144,37G1,22,54,18,23,11,29,17,54,18,32,11,26,6,2,GFR,54.3038333333333,11.4861666666667,54.3053333333333,11.4433333333333,21-24
22145,37G1,22,54,17,9,11,31,6,54,17,5,11,34,3,2,GFR,54.2983333333333,11.5266666666667,54.2916666666667,11.5716666666667,21-24
22146,37G1,22,54,17,75,11,36,3,54,19,33,11,35,8,2,GFR,54.2958333333333,11.605,54.3221666666667,11.5966666666667,21-24
22147,38G1,22,54,22,762,11,46,55,54,22,8,11,43,4,2,DEN,54.3793666666667,11.7758333333333,54.38,11.7233333333333,21-24
22148,38G1,22,54,32,498,11,24,052,54,32,9,11,21,9,2,DEN,54.5416333333333,11.4008666666667,54.5483333333333,11.365,21-24
22149,38G1,22,54,37,703,11,8,892,54,38,4,11,5,1,2,DEN,54.6283833333333,11.1482,54.64,11.085,21-24
22150,39F9,22,55,7,1,9,43,2,55,7,9,9,45,9,2,DEN,55.1183333333333,9.72,55.1316666666667,9.765,21-24
22151,39F9,22,55,3,5,9,33,4,55,2,7,9,31,7,2,DEN,55.0583333333333,9.55666666666667,55.045,9.52833333333333,21-24
22152,39F9,22,55,9,7,9,37,5,55,9,4,9,34,8,2,DEN,55.1616666666667,9.625,55.1566666666667,9.58,21-24
22153,39F9,22,55,9,7,9,46,7,55,11,3,9,46,5,2,DEN,55.1616666666667,9.77833333333333,55.1883333333333,9.775,21-24
23001,41G2,23,56,8,384,12,30,564,55,57,45,12,40,42,2,,56.1397333333333,12.5094,55.9575,12.6736666666667,21-24
23002,40G2,23,55,56,9,12,43,294,55,46,36,12,49,312,2,,55.9483333333333,12.7215666666667,55.7726666666667,12.8218666666667,21-24
23003,40G2,23,55,51,408,12,45,006,55,46,312,12,51,582,2,,55.8568,12.7501,55.7718666666667,12.8597,21-24
23004,40G2,23,55,44,222,12,53,27,55,39,594,12,55,516,2,,55.7370333333333,12.8878333333333,55.6599,12.9252666666667,21-24
23005,40G2,23,55,48,54,12,47,5016,55,44,1254,12,53,18,2,,55.809,12.7916933333333,55.7354233333333,12.8863333333333,21-24
23006,40G2,23,55,44,3744,12,52,0084,55,41,93,12,55,5766,2,,55.7395733333333,12.8668066666667,55.6988333333333,12.9262766666667,21-24
23007,41G2,23,56,7,0042,12,33,1308,56,5,48,12,36,348,2,,56.1167366666667,12.55218,56.0913333333333,12.6058,21-24
23008,40G2,23,55,56,4248,12,41,54,55,55,1044,12,43,4674,2,,55.9404133333333,12.6923333333333,55.9184066666667,12.7244566666667,21-24
23009,40G2,23,55,54,2838,12,44,1074,55,50,378,12,45,246,2,,55.90473,12.7351233333333,55.8396333333333,12.7541,21-24
23010,41G2,23,56,14,12,25,05,56,12,12,26,2,,56.2333333333333,12.4175,56.2,12.4333333333333,21-24
23012,40G2,23,55,48,12,51,55,46,12,52,2,,55.8,12.85,55.7666666666667,12.8666666666667,21-24
23013,41G2,23,56,9,8,12,20,1,56,8,9,12,21,9,2,DEN,56.1633333333333,12.335,56.1483333333333,12.365,21-24
23014,40G2,23,55,48,8,12,43,2,55,47,7,12,44,2,2,DEN,55.8133333333333,12.72,55.795,12.7366666666667,21-24
23015,40G2,23,55,58,7,12,38,8,55,57,3,12,38,3,2,DEN,55.9783333333333,12.6466666666667,55.955,12.6383333333333,21-24
23016,40G2,23,55,47,9,12,43,3,55,49,0,12,42,9,2,DEN,55.7983333333333,12.7216666666667,55.8166666666667,12.715,21-24
23017,40G2,23,55,56,5,12,38,0,55,57,8,12,39,1,2,DEN,55.9416666666667,12.6333333333333,55.9633333333333,12.6516666666667,21-24
23018,40G2,23,55,57,6,12,38,6,55,56,5,12,37,9,2,DEN,55.96,12.6433333333333,55.9416666666667,12.6316666666667,21-24
23019,41G2,23,56,7,61,12,29,47,56,8,56,12,27,87,2,DEN,56.1268333333333,12.4911666666667,56.1426666666667,12.4645,21-24
23020,40G2,23,55,57,9,12,38,59,55,56,79,12,38,13,2,DEN,55.965,12.6431666666667,55.9465,12.6355,21-24
23021,40G2,23,55,49,27,12,42,79,55,48,19,12,43,63,2,DEN,55.8211666666667,12.7131666666667,55.8031666666667,12.7271666666667,21-24
23022,40G2,23,55,49,07,12,42,91,55,47,88,12,44,09,2,DEN,55.8178333333333,12.7151666666667,55.798,12.7348333333333,21-24
23023,41G2,23,56,9,880,12,22,160,56,9,130,12,23,900,2,DEN,56.1646666666667,12.3693333333333,56.1521666666667,12.3983333333333,21-24
23024,40G2,23,55,48,290,12,43,930,55,49,270,12,42,980,2,SWE,55.8048333333333,12.7321666666667,55.8211666666667,12.7163333333333,21-24
23025,41G2,23,56,8,96,12,22,00,56,9,70,12,20,09,2,DEN,56.1493333333333,12.3666666666667,56.1616666666667,12.3348333333333,21-24
23026,40G2,23,55,48,00,12,44,16,55,49,04,12,42,92,2,DEN,55.8,12.736,55.8173333333333,12.7153333333333,21-24
23027,40G2,23,55,56,54,12,38,54,55,57,83,12,38,11,2,DEN,55.9423333333333,12.6423333333333,55.9638333333333,12.6351666666667,21-24
23028,41G2,23,56,7,154,12,27,283,56,7,980,12,25,250,2,DEN,56.1192333333333,12.4547166666667,56.133,12.4208333333333,21-24
23029,41G2,23,56,8,24,12,28,04,56,9,25,12,26,75,2,DEN,56.1373333333333,12.4673333333333,56.1541666666667,12.4458333333333,21-24
23030,41G2,23,56,7,990,12,28,980,56,8,600,12,28,460,2,DEN,56.1331666666667,12.483,56.1433333333333,12.4743333333333,21-24
23031,41G2,23,56,7,3200,12,28,2400,56,7,7600,12,26,3900,2,DEN,56.122,12.4706666666667,56.1293333333333,12.4398333333333,21-24
23032,40G2,23,55,57,6100,12,38,7200,55,56,4700,12,37,8100,2,DEN,55.9601666666667,12.6453333333333,55.9411666666667,12.6301666666667,21-24
23033,41G2,23,56,7,640,12,26,190,56,7,230,12,28,400,2,DEN,56.1273333333333,12.4365,56.1205,12.4733333333333,21-24
23034,41G2,23,56,7,848,12,25,956,56,7,270,12,28,240,2,DEN,56.1308,12.4326,56.1211666666667,12.4706666666667,21-24
23035,41G2,23,56,7,590,12,27,556,56,8,845,12,26,475,2,DEN,56.1265,12.4592666666667,56.1474166666667,12.44125,21-24
23036,40G2,23,55,56,865,12,38,123,55,57,974,12,38,768,2,DEN,55.94775,12.6353833333333,55.9662333333333,12.6461333333333,21-24
23037,40G2,23,55,56,7400,12,37,8200,55,57,7100,12,38,7000,2,DEN,55.9456666666667,12.6303333333333,55.9618333333333,12.645,21-24
23038,39G2,23,55,29,5560,12,19,9250,55,28,7110,12,22,4700,2,DEN,55.4926,12.3320833333333,55.4785166666667,12.3745,21-24
23039,40G2,23,55,46,2940,12,42,9750,55,44,4310,12,42,8760,2,DEN,55.7715666666667,12.71625,55.7405166666667,12.7146,21-24
23040,40G2,23,55,57,95,12,38,77,55,56,88,12,38,13,2,DEN,55.9658333333333,12.6461666666667,55.948,12.6355,21-24
23041,40G2,23,55,44,01,12,53,36,55,42,93,12,54,00,2,SWE,55.7335,12.8893333333333,55.7155,12.9,21-24
23042,41G2,23,56,9,10,12,26,25,56,8,10,12,26,97,2,DEN,56.1516666666667,12.4375,56.135,12.4495,21-24
23043,41G2,23,56,8,55,12,27,69,56,9,75,12,27,45,2,DEN,56.1425,12.4615,56.1625,12.4575,21-24
23044,40G2,23,55,49,54,12,42,70,55,48,50,12,43,46,2,SWE,55.8256666666667,12.7116666666667,55.8083333333333,12.7243333333333,21-24
23045,41G2,23,56,7,32,12,27,80,56,7,74,12,25,86,2,DEN,56.122,12.4633333333333,56.129,12.431,21-24
23046,41G2,23,56,9,15,12,23,07,56,9,73,12,20,98,2,DEN,56.1525,12.3845,56.1621666666667,12.3496666666667,21-24
23047,40G2,23,55,56,1400,12,40,6000,55,57,3600,12,41,5100,2,SWE,55.9356666666667,12.6766666666667,55.956,12.6918333333333,21-24
23048,40G2,23,55,47,0100,12,51,4800,55,47,5400,12,50,5400,2,SWE,55.7835,12.858,55.7923333333333,12.8423333333333,21-24
23049,41G2,23,56,8,5300,12,24,0300,56,8,1400,12,26,3400,2,DEN,56.1421666666667,12.4005,56.1356666666667,12.439,21-24
23050,39G2,23,55,29,7440,12,23,3400,55,29,6100,12,20,7590,2,DEN,55.4957333333333,12.389,55.4935,12.3459833333333,21-24
23051,40G2,23,55,45,5600,12,42,8780,55,44,2710,12,42,4970,2,DEN,55.7593333333333,12.7146333333333,55.73785,12.7082833333333,21-24
23052,41G2,23,56,9,730,12,22,820,56,8,940,12,24,990,2,DEN,56.1621666666667,12.3803333333333,56.149,12.4165,21-24
23053,40G2,23,55,44,5590,12,42,7250,55,45,5300,12,43,1850,2,DEN,55.74265,12.7120833333333,55.7588333333333,12.71975,21-24
23054,40G2,23,55,30,1100,12,26,4500,55,29,8350,12,24,1290,2,DEN,55.5018333333333,12.4408333333333,55.49725,12.40215,21-24
23055,41G2,23,56,7,8090,12,25,3850,56,7,2180,12,27,5990,2,DEN,56.13015,12.4230833333333,56.1203,12.4599833333333,21-24
23056,40G2,23,55,44,7330,12,42,7290,55,45,7410,12,43,1840,2,DEN,55.74555,12.71215,55.76235,12.7197333333333,21-24
23057,39G2,23,55,29,7220,12,24,6940,55,29,6700,12,21,9180,2,DEN,55.4953666666667,12.4115666666667,55.4945,12.3653,21-24
23058,39G2,23,55,29,8140,12,25,5480,55,29,6980,12,23,8770,2,DEN,55.4969,12.4258,55.4949666666667,12.39795,21-24
23059,40G2,23,55,45,3100,12,43,0590,55,44,8010,12,42,7780,2,DEN,55.7551666666667,12.71765,55.7466833333333,12.7129666666667,21-24
23060,40G2,23,55,46,5550,12,43,2020,55,45,6000,12,43,3480,2,DEN,55.7759166666667,12.7200333333333,55.76,12.7224666666667,21-24
23061,41G2,23,56,8,0350,12,24,7220,56,7,4320,12,27,1230,2,DEN,56.1339166666667,12.4120333333333,56.1238666666667,12.45205,21-24
23062,41G2,23,56,8,1560,12,24,3150,56,7,4690,12,26,7930,2,DEN,56.1359333333333,12.40525,56.1244833333333,12.44655,21-24
23063,39G2,23,55,29,6070,12,20,8230,55,29,7410,12,23,4330,2,DEN,55.49345,12.34705,55.4956833333333,12.39055,21-24
23064,41G2,23,56,6,7470,12,29,4690,56,7,6680,12,27,4810,2,DEN,56.11245,12.49115,56.1278,12.4580166666667,21-24
23065,39G2,23,55,29,6070,12,20,4170,55,29,6800,12,23,0580,2,DEN,55.49345,12.3402833333333,55.4946666666667,12.3843,21-24
23066,40G2,23,55,45,1350,12,43,1980,55,44,4140,12,42,6770,2,DEN,55.75225,12.7199666666667,55.7402333333333,12.7112833333333,21-24
23067,39G2,23,55,29,8550,12,25,2050,55,29,7030,12,22,6570,2,DEN,55.4975833333333,12.4200833333333,55.49505,12.3776166666667,21-24
23068,40G2,23,55,49,4730,12,46,8360,55,50,0450,12,45,9820,2,SWE,55.82455,12.7806,55.8340833333333,12.7663666666667,21-24
24001,37G2,24,54,23,05,12,11,63,54,24,35,12,13,28,2,GFR,54.3841666666667,12.1938333333333,54.4058333333333,12.2213333333333,21-24
24002,37G2,24,54,26,48,12,20,88,54,24,85,12,19,4,2,GFR,54.4413333333333,12.348,54.4141666666667,12.3233333333333,21-24
24004,37G4,24,54,29,14,45,2,54,26,61,14,46,44,2,POL,54.4833333333333,14.7533333333333,54.4435,14.774,21-24
24005,38G2,24,54,39,6,12,11,2,54,40,05,12,13,89,2,DEN,54.66,12.1866666666667,54.6675,12.2315,21-24
24006,38G2,24,54,35,31,12,27,37,54,38,55,12,27,55,2,GFR,54.5885,12.4561666666667,54.6425,12.4591666666667,21-24
24007,38G2,24,54,37,44,12,55,14,54,37,98,12,59,72,2,GFR,54.624,12.919,54.633,12.9953333333333,21-24
24008,38G3,24,54,30,01,13,58,73,54,31,37,13,56,66,2,GFR,54.5001666666667,13.9788333333333,54.5228333333333,13.9443333333333,21-24
24009,38G3,24,54,31,54,13,57,76,54,29,51,14,2,14,2,GFR,54.5256666666667,13.9626666666667,54.4918333333333,14.0356666666667,21-24
24011,38G4,24,54,31,63,14,18,57,54,32,19,14,13,33,2,GFR,54.5271666666667,14.3095,54.5365,14.2221666666667,21-24
24012,38G4,24,54,31,93,14,15,04,54,30,46,14,21,75,2,GFR,54.5321666666667,14.2506666666667,54.5076666666667,14.3625,21-24
24014,38G4,24,54,30,19,14,22,94,54,29,28,14,27,08,2,GFR,54.5031666666667,14.3823333333333,54.488,14.4513333333333,21-24
24015,38G2,24,54,42,05,12,19,8,54,40,74,12,17,84,2,DEN,54.7008333333333,12.33,54.679,12.2973333333333,21-24
24016,38G2,24,54,41,28,12,58,35,54,40,13,13,3,59,2,GFR,54.688,12.9725,54.6688333333333,13.0598333333333,21-24
24017,38G2,24,54,52,97,12,36,41,54,53,48,12,38,9,2,DEN,54.8828333333333,12.6068333333333,54.8913333333333,12.6483333333333,21-24
24020,39G3,24,55,16,17,13,55,99,55,15,35,14,0,13,2,SWE,55.2695,13.9331666666667,55.2558333333333,14.0021666666667,21-24
24021,38G3,24,54,29,57,13,43,66,54,30,75,13,47,46,2,GFR,54.4928333333333,13.7276666666667,54.5125,13.791,21-24
24022,37G4,24,54,26,75,14,57,3,54,27,69,14,51,77,2,POL,54.4458333333333,14.955,54.4615,14.8628333333333,21-24
24024,38G3,24,54,34,4,13,47,6,54,32,8,13,48,1,2,GFR,54.5733333333333,13.7933333333333,54.5466666666667,13.8016666666667,21-24
24025,38G3,24,54,39,14,13,44,01,54,42,16,13,37,52,2,GFR,54.6523333333333,13.7335,54.7026666666667,13.6253333333333,21-24
24030,38G3,24,54,33,42,13,48,1,54,31,55,13,48,84,2,GFR,54.557,13.8016666666667,54.5258333333333,13.814,21-24
24031,38G3,24,54,39,11,13,50,17,54,41,57,13,49,37,2,GFR,54.6518333333333,13.8361666666667,54.6928333333333,13.8228333333333,21-24
24039,38G4,24,54,39,36,14,9,47,54,37,57,14,11,55,2,GFR,54.656,14.1578333333333,54.6261666666667,14.1925,21-24
