RectangleAlpha;NrHaul;Status;Dist;Mean_Depth;Layer;EEZ;NM12;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7;lat8;lon8;lat9;lon9;lat10;lon10;lat_end;lon_end;length;Area;type;Country;Pct
38G0;22075;V;2,253023428;28;2;DEN;No;54,805;10,145;54,7733333333333;10,18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7733333333333;10,18;4182,80326520294;22;Allocated;DE;NA
38G0;22134;V;1,906998807;22;2;GFR;No;54,5521;10,7711666666667;54,5424333333333;10,7189666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5424333333333;10,7189666666667;3545,24563742181;22;Allocated;DK;NA
38G0;22137;V;2,081813345;18;2;DEN;No;54,715;10,7483333333333;54,6816666666667;10,7316666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6816666666667;10,7316666666667;3863,05756730442;22;Allocated;DK;NA
38G0;22065;V;2,503574502;25;2;DEN;No;54,6066666666667;10,643;54,6331666666667;10,5873333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6331666666667;10,5873333333333;4651,08408133691;22;Allocated;DK;NA
38G0;22078;V;2,225532129;33;2;DEN;No;54,97;10,1133333333333;54,9366666666667;10,1416666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9366666666667;10,1416666666667;4130,97024364758;22;Allocated;DK;NA
38G1;22071;V;2,882454463;28;2;DEN;No;54,54;11,4066666666667;54,5233333333333;11,455;54,51;11,4683333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,51;11,4683333333333;5354,73820867946;22;Allocated;DE;NA
38G2;24296;V;4,407745757;28;2;DEN;No;54,908;12,8703666666667;54,9755666666667;12,8201666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9755666666667;12,8201666666667;8180,82259135602;24;Allocated;DK;NA
38G2;24007;V;2,736150747;15;2;GFR;No;54,624;12,919;54,6263333333333;12,9423333333333;54,6285;12,9805;54,633;12,9953333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,633;12,9953333333333;5087,1064665422;24;Allocated;DK;NA
38G2;24015;V;1,731912957;18;2;DEN;No;54,7008333333333;12,33;54,679;12,2973333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,679;12,2973333333333;3216,31015825559;24;Allocated;DE;NA
38G2;24016;V;3,240506409;21;2;GFR;No;54,688;12,9725;54,6688333333333;13,0598333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6688333333333;13,0598333333333;6023,92990430091;24;Allocated;DK;NA
38G2;24341;V;;18;2;DEN;;54,8257833333333;12,7211166666667;54,8316666666667;12,68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8316666666667;12,68;2722,37614602822;24;Allocated;DE;NA
38G2;24006;V;3,241676121;16;2;GFR;No;54,5885;12,4561666666667;54,6425;12,4591666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6425;12,4591666666667;6014,21107586306;24;Allocated;DE;NA
38G2;24089;V;2,460194555;48;3;DEN;No;54,90209;12,9;54,9166666666667;12,9666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9166666666667;12,9666666666667;4573,44005951753;24;Allocated;DK;NA
38G4;24080;V;1,586404733;31;2;DEN;No;54,6813333333333;14,436;54,6945;14,4756666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6945;14,4756666666667;2948,23609232409;24;Allocated;DE;NA
38G4;24039;V;2,157073596;29;2;GFR;No;54,656;14,1578333333333;54,6261666666667;14,1925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6261666666667;14,1925;4004,79404800478;24;Allocated;DE;NA
38G4;24078;V;1,834669979;28;2;GFR;No;54,6931666666667;14,1188333333333;54,6748333333333;14,0765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6748333333333;14,0765;3408,76641448422;24;Allocated;DE;NA
38G4;24041;V;2,004096749;34;2;GFR;No;54,6166666666667;14,3666666666667;54,6335;14,3168333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6335;14,3168333333333;3724,42142415636;24;Allocated;DE;NA
38G4;24293;V;3,268314491;18;2;GFR;No;54,5635;14,1271666666667;54,5571666666667;14,1486666666667;54,5531666666667;14,1733333333333;54,5416666666667;14,2128333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5416666666667;14,2128333333333;6075,00482543326;24;Allocated;DE;NA
38G4;24055;V;2,500829544;36;2;POL;No;54,5693333333333;14,7188333333333;54,595;14,6621666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,595;14,6621666666667;4646,22045374643;24;Allocated;DE;NA
38G4;24150;V;1,453364203;47;3;DEN;No;54,6128333333333;14,7768333333333;54,6116666666667;14,765;54,6116666666667;14,7566666666667;54,6101666666667;14,7353333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6101666666667;14,7353333333333;2702,38674574732;24;Allocated;DE;NA
38G4;24085;V;4,932168795;44;3;DEN;No;54,7921666666667;14,6916666666667;54,7501666666667;14,5691666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7501666666667;14,5691666666667;9165,92892060541;24;Allocated;DE;NA
38G4;24092;V;1,70097285;48;3;DEN;No;54,8716666666667;14,9633333333333;54,9;14,965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9;14,965;3155,9201143024;24;Allocated;DE;NA
38G4;24162;V;2,500469343;56;3;DEN;No;54,6808333333333;14,8483333333333;54,6843333333333;14,7765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6843333333333;14,7765;4649,4825681716;24;Allocated;DE;NA
38G4;24164;V;4,103217889;48;3;DEN;No;54,6695;14,6715;54,7253333333333;14,7398333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7253333333333;14,7398333333333;7618,41400839605;24;Mooved to new Layer;DE;NA
38G5;24278;V;1,768338384;58;3;DEN;No;54,7683333333333;15;54,755;14,9883333333333;54,7466666666667;14,9816666666667;54,7416666666667;14,9783333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7416666666667;14,9783333333333;3282,16275150872;24;Allocated;PL;NA
38G5;25046;V;3,726507765;59;3;POL;No;54,5566666666667;15,44;54,58;15,4233333333333;54,56;15,4366666666667;54,5733333333333;15,4233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5733333333333;15,4233333333333;6916,25306942139;25;Allocated;DE;NA
38G5;25049;V;2,159467104;55;3;POL;No;54,5416666666667;15,7683333333333;54,5583333333333;15,8233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5583333333333;15,8233333333333;4013,49610499086;25;Allocated;PL;NA
38G5;25051;V;2,726063213;52;3;POL;No;54,645;15,9133333333333;54,6116666666667;15,9666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6116666666667;15,9666666666667;5062,88194403652;25;Allocated;DE;NA
38G5;25053;V;3,056390015;58;3;DEN;No;54,8016666666667;15,0133333333333;54,7966666666667;15,0433333333333;54,7983333333333;15,0216666666667;54,805;14,9883333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,805;14,9883333333333;5682,36777100826;25;Allocated;DE;NA
38G5;25060;V;1,644921807;54;3;POL;No;54,8383333333333;16,0516666666667;54,8616666666667;16,0766666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8616666666667;16,0766666666667;3053,77977843538;25;Allocated;PL;NA
38G5;25182;V;3,441409717;58;3;DEN;No;54,8883333333333;15,2916666666667;54,835;15,255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,835;15,255;6386,95000705831;25;Allocated;DE;NA
38G5;25054;V;1,644892053;62;4;POL;No;54,715;15,7783333333333;54,72;15,825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,72;15,825;3058,41089499994;25;Allocated;PL;NA
38G5;25048;V;1,604198348;60;4;POL;No;54,5683333333333;15,6683333333333;54,5416666666667;15,665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5416666666667;15,665;2976,23264344177;25;Allocated;DE;NA
38G5;25189;V;1,63201119;75;4;DEN;No;54,875;15,4316666666667;54,8616666666667;15,44;54,855;15,445;54,85;15,45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,85;15,45;3028,99652544516;25;Allocated;PL;NA
38G5;25177;V;3,282133212;66;4;DEN;No;54,7716666666667;15,2883333333333;54,7866666666667;15,2983333333333;54,8;15,3083333333333;54,8216666666667;15,3266666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8216666666667;15,3266666666667;6091,68224675161;25;Allocated;PL;NA
38G5;25193;V;1,672611578;75;4;DEN;No;54,85;15,69;54,8483333333333;15,7383333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8483333333333;15,7383333333333;3110,18060692585;25;Allocated;DE;NA
38G5;25192;V;4,909742499;80;5;DEN;No;54,8333333333333;15,6;54,8616666666667;15,7333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8616666666667;15,7333333333333;9127,18128365841;25;Allocated;DE;NA
38G5;25175;V;1,061121475;65;4;POL;No;54,6766666666667;15,6383333333333;54,6833333333333;15,6666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6833333333333;15,6666666666667;1972,49728259556;25;Mooved to new Layer;PL;NA
38G5;25047;V;3,041874948;60;4;POL;No;54,6283333333333;15,5266666666667;54,5933333333333;15,59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5933333333333;15,59;5650,18694006107;25;Mooved to new Layer;PL;NA
38G5;25059;V;4,091580581;60;4;DEN;No;54,8933333333333;15,1733333333333;54,8733333333333;15,06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8733333333333;15,06;7606,81488638822;25;Mooved to new Layer;DE;NA
39G6;25066;V;3,68431646;55;3;POL;No;55;16,2833333333333;55,025;16,3233333333333;55,04;16,3483333333333;55,0333333333333;16,35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0333333333333;16,35;6842,17740760106;25;Allocated;DK;NA
39G6;25080;V;1,815155256;52;3;POL;No;55,405;16,7483333333333;55,3966666666667;16,73;55,3833333333333;16,7116666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3833333333333;16,7116666666667;3371,56373523363;25;Allocated;PL;NA
39G6;25081;V;2,49830165;56;3;POL;No;55,4033333333333;16,85;55,4033333333333;16,9233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4033333333333;16,9233333333333;4645,70995546106;25;Allocated;DK;NA
39G6;25244;V;1,80358491;72;4;DEN;No;55,3833333333333;16,32;55,3533333333333;16,3166666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3533333333333;16,3166666666667;3346,5897145735;25;Allocated;PL;NA
39G6;25208;V;2,082355936;75;4;POL;No;55,05;16,15;55,0783333333333;16,185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0783333333333;16,185;3866,47795503661;25;Allocated;DK;NA
39G6;25212;V;3,206808219;69;4;POL;No;55,055;16,3033333333333;55,055;16,3016666666667;55,0466666666667;16,2766666666667;55,025;16,2266666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,025;16,2266666666667;5958,84391767498;25;Allocated;PL;NA
39G6;25246;V;2,40775439;65;4;POL;No;55,35;16,95;55,3783333333333;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3783333333333;17;4472,47743120501;25;Allocated;PL;NA
39G6;25214;V;2,500419062;68;4;POL;No;55,075;16,385;55,1166666666667;16,3863333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1166666666667;16,3863333333333;4639,33488773487;25;Mooved to new Layer;PL;NA
39G7;25455;V;1,78309773;37;2;POL;No;55,4566666666667;17,2833333333333;55,4616666666667;17,335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4616666666667;17,335;3315,56192203923;25;Allocated;PL;NA
39G7;25030;V;1,50639481;40;3;POL;No;55,4883333333333;17,4633333333333;55,485;17,4416666666667;55,49;17,4216666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,49;17,4216666666667;2800,52925478569;25;Allocated;PL;NA
39G7;25084;V;2,625876814;56;3;POL;No;55,3833333333333;17,3666666666667;55,3983333333333;17,4;55,4016666666667;17,4183333333333;55,4;17,4333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4;17,4333333333333;4880,36358205433;25;Allocated;PL;NA
39G7;25089;V;1,846431052;77;4;POL;No;55,39;17,75;55,395;17,7666666666667;55,3983333333333;17,7833333333333;55,4016666666667;17,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4016666666667;17,8;3432,42439429688;25;Allocated;PL;NA
39G7;25339;V;1,994570378;88,8;5;POL;No;55,2583333333333;17,425;55,2583333333333;17,4416666666667;55,2583333333333;17,4583333333333;55,2583333333333;17,4833333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2583333333333;17,4833333333333;3708,96832285531;25;Allocated;PL;NA
39G7;25463;V;1,542719627;95;5;POL;No;55,2366666666667;17,3033333333333;55,2383333333333;17,2583333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2383333333333;17,2583333333333;2868,70758414641;25;Allocated;PL;NA
39G7;25250;V;2,450007836;62;4;POL;No;55,4;17,505;55,3966666666667;17,4333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3966666666667;17,4333333333333;4555,83830858463;25;Mooved to new Layer;PL;NA
39G7;25252;V;1,943413576;65;4;POL;No;55,4966666666667;17,8;55,4933333333333;17,8066666666667;55,475;17,8116666666667;55,4666666666667;17,8166666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4666666666667;17,8166666666667;3607,08772495736;25;Mooved to new Layer;PL;NA
39G8;26276;V;1,441102469;73;4;POL;No;55,27;18,3016666666667;55,2933333333333;18,3116666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2933333333333;18,3116666666667;2674,26364608871;26;Allocated;PL;NA
39G8;26104;V;2,016250461;81,5;5;POL;No;55,3716666666667;18,55;55,3633333333333;18,5666666666667;55,3566666666667;18,5833333333333;55,35;18,595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,35;18,595;3745,89625781471;26;Allocated;PL;NA
39G8;26290;V;5,429582534;86;5;POL;No;55,6016666666667;18,9766666666667;55,5783333333333;18,9866666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5783333333333;18,9866666666667;2673,22365101354;26;Allocated;PL;NA
39G8;26094;V;2,221941037;87;5;POL;No;55,1966666666667;18,95;55,1866666666667;18,9333333333333;55,1766666666667;18,9166666666667;55,17;18,905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,17;18,905;4127,05977845713;26;Allocated;PL;NA
40G4;25401;V;1,517157087;39;2;SWE;No;55,7025;14,3701666666667;55,7083333333333;14,4138333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7083333333333;14,4138333333333;2820,95169472844;25;Allocated;SE;NA
40G4;25391;V;2,495929162;46;3;SWE;No;55,6683333333333;14,7243333333333;55,6716666666667;14,745;55,6826666666667;14,7935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6826666666667;14,7935;4640,1703613006;25;Allocated;SE;NA
40G4;25416;V;1,965943651;41;3;SWE;No;55,6926666666667;14,3791666666667;55,7188333333333;14,3441666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7188333333333;14,3441666666667;3650,84970416223;25;Allocated;SE;NA
40G4;25268;V;1,87304475;69;4;SWE;No;55,6233333333333;14,87;55,6366666666667;14,92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6366666666667;14,92;3481,69781983555;25;Allocated;SE;NA
40G4;25438;V;3,298920789;64;4;SWE;No;55,63;14,66;55,6233333333333;14,7566666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6233333333333;14,7566666666667;6134,38098506555;25;Allocated;SE;NA
40G4;25442;V;2,758813407;74;4;DEN;No;55,5166666666667;14,9333333333333;55,54;14,8633333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,54;14,8633333333333;5127,33510036556;25;Mooved to new Layer;SE;NA
40G6;25145;V;2,170981392;59;3;SWE;No;55,835;16,205;55,8416666666667;16,1416666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8416666666667;16,1416666666667;4036,84820204101;25;Allocated;DK;NA
40G6;25359;V;2,788304559;57;3;SWE;No;55,8083333333333;16,5316666666667;55,7983333333333;16,48;55,7883333333333;16,4583333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7883333333333;16,4583333333333;5182,82170788398;25;Allocated;DK;NA
40G6;25380;V;1,844059248;40;3;POL;No;55,6416666666667;17,63;55,6166666666667;17,5983333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6166666666667;17,5983333333333;3424,29635464846;25;Allocated;DK;NA
40G6;25389;V;2,507098539;52;3;SWE;No;55,5901666666667;16,6608333333333;55,5983333333333;16,6683333333333;55,629;16,6878333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,629;16,6878333333333;4653,47786131021;25;Allocated;DK;NA
40G6;25510;V;2,172564356;67;4;SWE;No;55,7416666666667;16,06;55,7416666666667;16,025;55,7516666666667;16,0016666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7516666666667;16,0016666666667;4038,62226818336;25;Allocated;DK;NA
40G6;25511;V;2,723728916;73;4;SWE;No;55,5216666666667;16,3083333333333;55,535;16,385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,535;16,385;5063,99689327181;25;Allocated;DK;NA
40G6;25450;V;2,611223326;64;4;SWE;No;55,6766666666667;16,5383333333333;55,6716666666667;16,4616666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6716666666667;16,4616666666667;4855,62824505188;25;Mooved to new Layer;DK;NA
40G6;25286;V;1,767700249;68;4;SWE;No;55,5816666666667;16,435;55,59;16,385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,59;16,385;3286,59062526112;25;Mooved to new Layer;DK;NA
40G6;25305;V;3,07530652;61;4;SWE;No;55,7333333333333;16,3333333333333;55,755;16,34;55,7716666666667;16,3416666666667;55,7833333333333;16,3333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7833333333333;16,3333333333333;5707,19219976549;25;Mooved to new Layer;DK;NA
40G6;25303;V;1,825804214;63;4;SWE;No;55,805;16,2033333333333;55,7933333333333;16,2533333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7933333333333;16,2533333333333;3394,18325943725;25;Mooved to new Layer;DK;NA
