NrHaul;Status;Dist;Mean_Depth;Layer;RectangleAlpha;EEZ;NM12;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7;lat8;lon8;lat9;lon9;lat10;lon10;lat_end;lon_end;length;Area
23006;V;;16;2;40G2;;No;55,7395733333333;12,8668066666667;55,6988333333333;12,9262766666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6988333333333;12,9262766666667;5877,22973053062;23
23007;V;;23;2;41G2;;No;56,1167366666667;12,55218;56,0913333333333;12,6058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,0913333333333;12,6058;4374,09460024123;23
23008;V;;26,5;2;40G2;;No;55,9404133333333;12,6923333333333;55,9184066666667;12,7244566666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9184066666667;12,7244566666667;3167,86551893946;23
23009;V;;21;2;40G2;;No;55,90473;12,7351233333333;55,8396333333333;12,7541;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8396333333333;12,7541;7344,53401995533;23
23010;V;;23,5;2;41G2;;No;56,2333333333333;12,4175;56,2;12,4333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,2;12,4333333333333;3839,32740757438;23
23012;V;;16;2;40G2;;No;55,8;12,85;55,7666666666667;12,8666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7666666666667;12,8666666666667;3855,7668937065;23
23013;V;NA;21;2;41G2;DEN;No;56,1633333333333;12,335;56,1483333333333;12,365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1483333333333;12,365;2502,97316083307;23
23014;V;NA;19;2;40G2;DEN;No;55,8133333333333;12,72;55,795;12,7366666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,795;12,7366666666667;2293,20817420764;23
23015;V;NA;16;2;40G2;DEN;No;55,9783333333333;12,6466666666667;55,955;12,6383333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,955;12,6383333333333;2649,56762637373;23
23016;V;NA;19;2;40G2;DEN;No;55,7983333333333;12,7216666666667;55,8166666666667;12,715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8166666666667;12,715;2083,56576719778;23
23017;V;NA;17;2;40G2;DEN;No;55,9416666666667;12,6333333333333;55,9633333333333;12,6516666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9633333333333;12,6516666666667;2670,44137281855;23
23018;V;NA;17;2;40G2;DEN;No;55,96;12,6433333333333;55,9416666666667;12,6316666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9416666666667;12,6316666666667;2167,46636998729;23
23019;V;NA;24;2;41G2;DEN;No;56,1268333333333;12,4911666666667;56,1426666666667;12,4645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1426666666667;12,4645;2420,12500695123;23
23020;V;NA;16;2;40G2;DEN;No;55,965;12,6431666666667;55,9465;12,6355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9465;12,6355;2114,7457154057;23
23021;V;NA;20;2;40G2;DEN;No;55,8211666666667;12,7131666666667;55,8031666666667;12,7271666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8031666666667;12,7271666666667;2187,87412139603;23
23022;V;NA;20;2;40G2;DEN;No;55,8178333333333;12,7151666666667;55,798;12,7348333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,798;12,7348333333333;2529,19332430387;23
23023;V;NA;24;2;41G2;DEN;No;56,1646666666667;12,3693333333333;56,1521666666667;12,3983333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1521666666667;12,3983333333333;2276,89942725571;23
23024;V;NA;20;2;40G2;SWE;No;55,8048333333333;12,7321666666667;55,8211666666667;12,7163333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8211666666667;12,7163333333333;2071,81012352967;23
23025;V;NA;21;2;41G2;DEN;No;56,1493333333333;12,3666666666667;56,1616666666667;12,3348333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1616666666667;12,3348333333333;2408,12036797116;23
23026;V;NA;20;2;40G2;DEN;No;55,8;12,736;55,8173333333333;12,7153333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8173333333333;12,7153333333333;2324,5453094792;23
23027;V;NA;17;2;40G2;DEN;No;55,9423333333333;12,6423333333333;55,9638333333333;12,6351666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9638333333333;12,6351666666667;2435,33422811882;23
23028;V;NA;27;2;41G2;DEN;No;56,1192333333333;12,4547166666667;56,133;12,4208333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,133;12,4208333333333;2605,72844052453;23
23029;V;NA;24;2;41G2;DEN;No;56,1373333333333;12,4673333333333;56,1541666666667;12,4458333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1541666666667;12,4458333333333;2301,942290537;23
23030;V;NA;24;2;41G2;DEN;No;56,1331666666667;12,483;56,1433333333333;12,4743333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1433333333333;12,4743333333333;1253,68938432958;23
23031;V;NA;26;2;41G2;DEN;No;56,122;12,4706666666667;56,1293333333333;12,4398333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1293333333333;12,4398333333333;2084,13819647504;23
23032;V;NA;16;2;40G2;DEN;No;55,9601666666667;12,6453333333333;55,9411666666667;12,6301666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9411666666667;12,6301666666667;2317,97183527458;23
23033;V;NA;27;2;41G2;DEN;No;56,1273333333333;12,4365;56,1205;12,4733333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1205;12,4733333333333;2413,82366632256;23
23034;V;NA;26;2;41G2;DEN;No;56,1308;12,4326;56,1211666666667;12,4706666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1211666666667;12,4706666666667;2599,01172327208;23
23035;V;NA;25;2;41G2;DEN;No;56,1265;12,4592666666667;56,1474166666667;12,44125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1474166666667;12,44125;2584,32019705696;23
23036;V;NA;17;2;40G2;DEN;No;55,94775;12,6353833333333;55,9662333333333;12,6461333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9662333333333;12,6461333333333;2164,72658203713;23
23037;V;NA;17;2;40G2;DEN;No;55,9456666666667;12,6303333333333;55,9618333333333;12,645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9618333333333;12,645;2019,76314276172;23
23038;V;NA;10;2;39G2;DEN;No;55,4926;12,3320833333333;55,4785166666667;12,3745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4785166666667;12,3745;3106,2943913526;23
23039;V;NA;12;2;40G2;DEN;No;55,7715666666667;12,71625;55,7405166666667;12,7146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7405166666667;12,7146;3458,57771930414;23
23040;V;NA;16;2;40G2;DEN;No;55,9658333333333;12,6461666666667;55,948;12,6355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,948;12,6355;2094,38349426581;23
23041;V;NA;14;2;40G2;SWE;No;55,7335;12,8893333333333;55,7155;12,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7155;12,9;2113,1732569374;23
23042;V;NA;24;2;41G2;DEN;No;56,1516666666667;12,4375;56,135;12,4495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,135;12,4495;2000,04978557027;23
23043;V;NA;24;2;41G2;DEN;No;56,1425;12,4615;56,1625;12,4575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1625;12,4575;2240,72387062629;23
23044;V;NA;21;2;40G2;SWE;No;55,8256666666667;12,7116666666667;55,8083333333333;12,7243333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8083333333333;12,7243333333333;2086,83620115934;23
23045;V;NA;27;2;41G2;DEN;No;56,122;12,4633333333333;56,129;12,431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,129;12,431;2156,59246394508;23
23046;V;NA;25;2;41G2;DEN;No;56,1525;12,3845;56,1621666666667;12,3496666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1621666666667;12,3496666666667;2417,35322240937;23
23047;V;NA;26;2;40G2;SWE;No;55,9356666666667;12,6766666666667;55,956;12,6918333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,956;12,6918333333333;2454,25191158673;23
23048;V;NA;19;2;40G2;SWE;No;55,7835;12,858;55,7923333333333;12,8423333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7923333333333;12,8423333333333;1390,39707258802;23
23049;V;NA;26;2;41G2;DEN;No;56,1421666666667;12,4005;56,1356666666667;12,439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1356666666667;12,439;2500,52603719096;23
23050;V;NA;10;2;39G2;DEN;No;55,4957333333333;12,389;55,4935;12,3459833333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4935;12,3459833333333;2730,19278929866;23
23051;V;NA;11;2;40G2;DEN;No;55,7593333333333;12,7146333333333;55,73785;12,7082833333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,73785;12,7082833333333;2424,90706335847;23
23052;V;NA;24;2;41G2;DEN;No;56,1621666666667;12,3803333333333;56,149;12,4165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,149;12,4165;2683,34964509837;23
23053;V;NA;10;2;40G2;DEN;No;55,74265;12,7120833333333;55,7588333333333;12,71975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7588333333333;12,71975;1865,01413655108;23
23054;V;NA;10;2;40G2;DEN;No;55,5018333333333;12,4408333333333;55,49725;12,40215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,49725;12,40215;2497,3430920617;23
23055;V;NA;26;2;41G2;DEN;No;56,13015;12,4230833333333;56,1203;12,4599833333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1203;12,4599833333333;2543,45102500291;23
23056;V;NA;10;2;40G2;DEN;No;55,74555;12,71215;55,76235;12,7197333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,76235;12,7197333333333;1930,12027129556;23
23057;V;NA;10;2;39G2;DEN;No;55,4953666666667;12,4115666666667;55,4945;12,3653;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4945;12,3653;2925,82967649946;23
23058;V;NA;11;2;39G2;DEN;No;55,4969;12,4258;55,4949666666667;12,39795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4949666666667;12,39795;1773,29831567892;23
23059;V;NA;11;2;40G2;DEN;No;55,7551666666667;12,71765;55,7466833333333;12,7129666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7466833333333;12,7129666666667;989,235226309505;23
23060;V;NA;14;2;40G2;DEN;No;55,7759166666667;12,7200333333333;55,76;12,7224666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,76;12,7224666666667;1778,69292137397;23
23061;V;NA;25;2;41G2;DEN;No;56,1339166666667;12,4120333333333;56,1238666666667;12,45205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1238666666667;12,45205;2728,45901067013;23
23062;V;NA;25;2;41G2;DEN;No;56,1359333333333;12,40525;56,1244833333333;12,44655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1244833333333;12,44655;2867,18449913423;23
23063;V;NA;10;2;39G2;DEN;No;55,49345;12,34705;55,4956833333333;12,39055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4956833333333;12,39055;2760,6195519791;23
23064;V;NA;26;2;41G2;DEN;No;56,11245;12,49115;56,1278;12,4580166666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,1278;12,4580166666667;2677,36551382411;23
23065;V;NA;10;2;39G2;DEN;No;55,49345;12,3402833333333;55,4946666666667;12,3843;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4946666666667;12,3843;2785,38649075742;23
23066;V;NA;11;2;40G2;DEN;No;55,75225;12,7199666666667;55,7402333333333;12,7112833333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7402333333333;12,7112833333333;1444,76914271669;23
23067;V;NA;10;2;39G2;DEN;No;55,4975833333333;12,4200833333333;55,49505;12,3776166666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,49505;12,3776166666667;2698,74742154805;23
23068;V;NA;20;2;40G2;SWE;No;55,82455;12,7806;55,8340833333333;12,7663666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8340833333333;12,7663666666667;1386,44760689268;23
24001;V;1,616412896;17;2;37G2;GFR;No;54,3841666666667;12,1938333333333;54,4058333333333;12,2213333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4058333333333;12,2213333333333;3001,19973153739;24
24002;V;1,846594079;18;2;37G2;GFR;No;54,4413333333333;12,348;54,432;12,3381666666667;54,423;12,3315;54,4141666666667;12,3233333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4141666666667;12,3233333333333;3427,55192821668;24
24004;V;2,496303573;16;2;37G4;POL;No;54,4833333333333;14,7533333333333;54,4435;14,774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4435;14,774;4632,08943330009;24
24005;V;1,619596704;19;2;38G2;DEN;No;54,66;12,1866666666667;54,6675;12,2315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6675;12,2315;3011,07139727312;24
24006;V;3,241676121;16;2;38G2;GFR;No;54,5885;12,4561666666667;54,6425;12,4591666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6425;12,4591666666667;6014,21107586306;24
24007;V;2,736150747;15;2;38G2;GFR;No;54,624;12,919;54,6263333333333;12,9423333333333;54,6285;12,9805;54,633;12,9953333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,633;12,9953333333333;5087,1064665422;24
24008;V;1,847146144;18;2;38G3;GFR;No;54,5001666666667;13,9788333333333;54,5066666666667;13,969;54,5156666666667;13,9608333333333;54,5228333333333;13,9443333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5228333333333;13,9443333333333;3430,35478230466;24
24009;V;3,253830553;18;2;38G3;GFR;No;54,5256666666667;13,9626666666667;54,4918333333333;14,0356666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4918333333333;14,0356666666667;6045,0190999055;24
24011;V;3,091652817;19;2;38G4;GFR;No;54,5271666666667;14,3095;54,5365;14,2221666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5365;14,2221666666667;5748,37154853162;24
24012;V;4,163584095;17;2;38G4;GFR;No;54,5321666666667;14,2506666666667;54,5235;14,2933333333333;54,5161666666667;14,3246666666667;54,5076666666667;14,3625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5076666666667;14,3625;7739,81416262023;24
24014;V;2,582019066;17;2;38G4;GFR;No;54,5031666666667;14,3823333333333;54,4976666666667;14,4085;54,4945;14,43;54,488;14,4513333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,488;14,4513333333333;4799,71274614849;24
24015;V;1,731912957;18;2;38G2;DEN;No;54,7008333333333;12,33;54,679;12,2973333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,679;12,2973333333333;3216,31015825559;24
24016;V;3,240506409;21;2;38G2;GFR;No;54,688;12,9725;54,6688333333333;13,0598333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6688333333333;13,0598333333333;6023,92990430091;24
24017;V;1,520315965;18;2;38G2;DEN;No;54,8828333333333;12,6068333333333;54,8913333333333;12,6483333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8913333333333;12,6483333333333;2826,31197982363;24
24020;V;2,497487388;37;2;39G3;SWE;No;55,2695;13,9331666666667;55,2558333333333;14,0021666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2558333333333;14,0021666666667;4643,06785277199;24
24021;V;2,502231369;17;2;38G3;GFR;No;54,4928333333333;13,7276666666667;54,5125;13,791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5125;13,791;4650,44236983053;24
24022;V;3,354320046;31;2;37G4;POL;No;54,4458333333333;14,955;54,4528333333333;14,9171666666667;54,4586666666667;14,8875;54,4615;14,8628333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,4615;14,8628333333333;6236,03967518886;24
24024;V;1,62605551;22;2;38G3;GFR;No;54,5733333333333;13,7933333333333;54,5466666666667;13,8016666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5466666666667;13,8016666666667;3016,96802185529;24
24025;V;4,816711991;39;2;38G3;GFR;No;54,6523333333333;13,7335;54,7026666666667;13,6253333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7026666666667;13,6253333333333;8948,63606417069;24
24030;V;1,918641507;22;2;38G3;GFR;No;54,557;13,8016666666667;54,5258333333333;13,814;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5258333333333;13,814;3559,9662000534;24
24031;V;2,503118038;36;2;38G3;GFR;No;54,6518333333333;13,8361666666667;54,6928333333333;13,8228333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6928333333333;13,8228333333333;4644,37118208973;24
24039;V;2,157073596;29;2;38G4;GFR;No;54,656;14,1578333333333;54,6261666666667;14,1925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6261666666667;14,1925;4004,79404800478;24
24041;V;2,004096749;34;2;38G4;GFR;No;54,6166666666667;14,3666666666667;54,6335;14,3168333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6335;14,3168333333333;3724,42142415636;24
24047;V;1,644363374;24;2;38G4;GFR;No;54,59;14,466;54,5745;14,505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5745;14,505;3055,42581686106;24
24055;V;2,500829544;36;2;38G4;POL;No;54,5693333333333;14,7188333333333;54,595;14,6621666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,595;14,6621666666667;4646,22045374643;24
24057;V;1,862724366;39;2;37G4;POL;No;54,5383333333333;14,9383333333333;54,5516666666667;14,9866666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,5516666666667;14,9866666666667;3462,21582539999;24
24059;V;1,680151099;21;2;38G2;DEN;No;54,7795;12,363;54,8071666666667;12,3555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8071666666667;12,3555;3117,39915614955;24
24062;V;2,501493696;29;2;38G3;GFR;No;54,804;13,006;54,8038333333333;12,9336666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8038333333333;12,9336666666667;4651,4919980725;24
24063;V;3,200534069;29;2;38G3;GFR;No;54,71;13,15;54,7068333333333;13,2421666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7068333333333;13,2421666666667;5951,26939760953;24
24065;V;1,814484232;30;2;38G3;GFR;No;54,7526666666667;13,2746666666667;54,7395;13,3218333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7395;13,3218333333333;3372,56544147686;24
24066;V;1,77452221;39;2;38G3;GFR;No;54,7433333333333;13,337;54,7373333333333;13,3871666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7373333333333;13,3871666666667;3299,38335820683;24
24067;V;2,501676817;48;3;38G3;GFR;No;54,8131666666667;13,4223333333333;54,7795;13,465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7795;13,465;4645,05545919977;24
24069;V;2,514612406;34;2;38G3;GFR;No;54,7453333333333;13,5073333333333;54,7088333333333;13,543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7088333333333;13,543;4667,91566656624;24
24071;V;2,499548512;40;3;38G3;GFR;No;54,7583333333333;13,9203333333333;54,7361666666667;13,8881666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7361666666667;13,8881666666667;3221,73544852045;24
24076;I;3,945775639;39;2;38G3;GFR;No;54,7835;13,971;54,7768333333333;13,9378333333333;54,7696666666667;13,8946666666667;54,7623333333333;13,8631666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7623333333333;13,8631666666667;7335,3757434045;24
24078;V;1,834669979;28;2;38G4;GFR;No;54,6931666666667;14,1188333333333;54,6748333333333;14,0765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6748333333333;14,0765;3408,76641448422;24
24080;V;1,586404733;31;2;38G4;DEN;No;54,6813333333333;14,436;54,6945;14,4756666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6945;14,4756666666667;2948,23609232409;24
24081;V;3,184294695;38;2;38G4;DEN;No;54,6733333333333;14,505;54,69;14,5183333333333;54,705;14,525;54,7233333333333;14,535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7233333333333;14,535;5909,30726576871;24
24085;V;4,932168795;44;3;38G4;DEN;No;54,7921666666667;14,6916666666667;54,7501666666667;14,5691666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7501666666667;14,5691666666667;9165,92892060541;24
24086;V;1,486274493;25;2;39G2;DEN;No;54,9871666666667;12,6723333333333;54,9703333333333;12,704;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9703333333333;12,704;2760,90828493197;24
24089;V;2,460194555;48;3;38G2;DEN;No;54,90209;12,9;54,9166666666667;12,9666666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9166666666667;12,9666666666667;4573,44005951753;24
24092;V;1,70097285;48;3;38G4;DEN;No;54,8716666666667;14,9633333333333;54,9;14,965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9;14,965;3155,9201143024;24
24093;V;3,380689107;33;2;39G2;DEN;No;55,0983333333333;12,7866666666667;55,115;12,8116666666667;55,13;12,8333333333333;55,1383333333333;12,855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1383333333333;12,855;6279,37332102486;24
24094;I;1,645820224;31;2;39G2;DEN;No;55,0833333333333;12,7833333333333;55,0808333333333;12,785;55,0823333333333;12,7418333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0823333333333;12,7418333333333;3059,82992246497;24
24095;V;1,66288974;33;2;39G2;DEN;No;55,0833333333333;12,835;55,085;12,8833333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,085;12,8833333333333;3092,14317616473;24
24101;V;1,661742972;46;3;39G3;SWE;No;55,1145;13,8745;55,0978333333333;13,8358333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0978333333333;13,8358333333333;3087,57826748969;24
24104;V;1,569276828;44;3;39G3;SWE;No;55,0663333333333;13,34;55,0668333333333;13,3856666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0668333333333;13,3856666666667;2918,08802724716;24
24107;V;1,621221675;41;3;39G3;SWE;No;55,2733333333333;13,7433333333333;55,2516666666667;13,715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2516666666667;13,715;3010,484130009;24
24125;V;2,501420193;39;2;39G3;SWE;No;55,2618333333333;13,9595;55,2403333333333;14,0221666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2403333333333;14,0221666666667;4648,76962960101;24
24142;V;2,500640726;32;2;39G4;SWE;No;55,2733333333333;14,0833333333333;55,2603333333333;14,1528333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2603333333333;14,1528333333333;4649,0380612428;24
