Status;NrHaul;RectangleAlpha;ICES SD;Latitude1_deg;Latitude1_dec_min;Longitude1_deg;Longitude1_dec_min;Latitude2_deg;Latitude2_dec_min;Longitude2_deg;Longitude2_dec_min;Latitude3_deg;Latitude3_dec_min;Longitude3_deg;Longitude3_dec_min;Latitude4_deg;Latitude4_dec_min;Longitude4_deg;Longitude4_dec_min;Latitude5_deg;Latitude5_dec_min;Longitude5_deg;Longitude5_dec_min;Latitude6_deg;Latitude6_dec_min;Longitude6_deg;Longitude6_dec_min;Latitude7_deg;Latitude7_dec_min;Longitude7_deg;Longitude7_dec_min;Latitude8_deg;Latitude8_dec_min;Longitude8_deg;Longitude8_dec_min;Latitude9_deg;Latitude9_dec_min;Longitude9_deg;Longitude9_dec_min;Latitude10_deg;Latitude10_dec_min;Longitude10_deg;Longitude10_dec_min;0;Mean_Depth;Depth1;Depth2;Depth3;Depth4;Depth5;Depth6;Depth7;Depth8;Depth9;Depth10;Source;EEZ;NM12;Rope;Direction;Distance;0;0;Dist;Layer;Latitude_end_deg;Latitude_end_dec_min;Longitude_end_deg;Longitude_end_dec_min;;
V;26046;39G8;26;55;20,2;18;6,7;55;21,8;18;5,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;77;79;78;77;;;;;;;Dana;POL;No;1;;2,79694509;;;1,849020341;5;55;21,8;18;5,07;;
V;26047;39G8;26;55;22;18;22;55;21,3;18;22,9;55;19,9;18;23,3;55;19;18;23;;;;;;;;;;;;;;;;;;;;;;;;;;81;62;80;80;79;;;;;;;Dana;POL;No;1;;3,201405279;;;3,201405279;5;55;19;18;23;;
I;26048;39H0;26;55;28,4;20;3,4;55;23,5;19;57,4;55;23,3;19;57,2;55;23;19;56,9;55;22,9;19;56,8;55;22,6;19;56,5;55;22,4;19;56,3;55;22,1;19;56,1;55;21,8;19;55,9;;;;;;77;77;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;1;7,873216849;;;7,873216849;4;55;21,8;19;55,9;;
V;26050;40G8;26;55;38,3;18;3,6;55;37,3;18;4,6;55;36,6;18;5,3;55;35,5;18;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;65,2;67;71;70;73;;;;;;;Dana;POL;No;1;;3,244393434;;;3,244393434;4;55;35,5;18;6,5;;
V;26051;40G9;26;55;35;19;42;55;37,06;19;44,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;80;80;;;;;;;;;Dana;RUS;No;;;2,504100135;;;2,504100135;5;55;37,06;19;44,52;;
V;26052;40H0;26;55;30,4;20;36,6;55;30,1;20;37;55;29,9;20;37,3;55;29,8;20;37,7;55;29,7;20;38;55;29,6;20;38,4;55;29,4;20;38,7;55;29,3;20;39;55;29,2;20;39,2;;;;;;66;;;;;;;;;;;Russia Mars/April 1999;LTU;No;1;;1,941681888;;;1,941681888;4;55;29,2;20;39,2;;
V;26053;40G8;26;55;42;18;0,7;55;41,1;18;1,4;55;40,1;18;2,1;55;39,3;18;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;76;62;63;65;65;;;;;;;Dana;POL;No;2;;2,9762575;;;2,9762575;4;55;39,3;18;2,9;;
V;26055;40G8;26;55;48;18;8;55;48;18;9;55;48;18;10;55;48;18;11;;;;;;;;;;;;;;;;;;;;;;;;;;70;60;80;;;;;;;;;Polish;POL;No;2;;1,686250129;;;1,686250129;4;55;48;18;11;;
V;26057;40H0;26;55;43,1;19;58;55;43,2;19;58,5;55;43,3;19;58,8;55;43,3;19;59,2;55;43,4;19;59,5;55;43,5;19;59,8;55;43,5;20;0,3;55;43,6;20;0,7;55;43,7;20;0,9;;;;;;75;75;;;;;;;;;;Russia Mars/April 1999;LTU;No;2;;1,791801263;;;1,791801263;4;55;43,7;20;0,9;;
V;26058;40H0;26;55;40,1;20;17,6;55;39,9;20;17,7;55;39,7;20;17,9;55;39,4;20;18,1;55;39,3;20;18,3;55;39,1;20;18,4;55;38,9;20;18,6;55;38,7;20;18,7;55;38,4;20;18,9;;;;;;72;72;69;;;;;;;;;Russia Mars/April 1999;LTU;No;2;;1,87449037;;;1,87449037;4;55;38,4;20;18,9;;
V;26060;40G9;26;55;59,2;19;19,3;55;59,2;19;20,3;55;59,2;19;21,2;55;59,3;19;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,63107507;;;1,63107507;4;55;59,3;19;22,2;;
V;26064;41G9;26;56;1,5;19;26,1;56;2;19;26,8;56;2,3;19;27,2;56;2,9;19;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;70;;;;;;;;;;;Latvia Comercial vessel;LTU;No;1;;1,696153171;;;1,696153171;4;56;2,9;19;27,8;;
V;26067;41G9;26;56;7,5;19;34,2;56;8,1;19;34,7;56;8,5;19;35,2;56;9,1;19;35,6;;;;;;;;;;;;;;;;;;;;;;;;;;63;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,789048736;;;1,789048736;4;56;9,1;19;35,6;;
V;26069;41G8;26;56;13,1;18;25,2;56;15,1;18;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;70;73;;;;;;;;;37/1071/ 20 S Hoburg Bank;SWE;No;1;;2,868595872;;;2,868595872;4;56;15,1;18;28,9;;
V;26071;41G9;26;56;13,7;19;30,3;56;14,5;19;31,5;56;15,3;19;32,4;56;16,5;19;33,5;;;;;;;;;;;;;;;;;;;;;;;;;;103;102;103;;;;;;;;;Dana;LAT;No;1;;3,331506925;;;3,331506925;6;56;16,5;19;33,5;;
V;26073;41G9;26;56;15;19;39;56;15,8;19;41,1;56;16,3;19;42,9;56;16;19;44;;;;;;;;;;;;;;;;;;;;;;;;;;72;67;70;71;71;;;;;;;Dana;LAT;No;2;;3,212629325;;;3,212629325;4;56;16;19;44;;
V;26074;41G8;26;56;23;18;35;56;24;18;36,7;56;24,6;18;37,3;56;25;18;38;;;;;;;;;;;;;;;;;;;;;;;;;;73;71;73;73;74;;;;;;;Dana;SWE;No;1;;2,615568019;;;2,615568019;4;56;25;18;38;;
V;26076;41G8;26;56;26;18;39;56;27,2;18;40,2;56;27,9;18;40,9;56;28;18;41;;;;;;;;;;;;;;;;;;;;;;;;;;73;73;73;72;71;;;;;;;Dana;SWE;No;2;;2,285115328;;;2,285115328;4;56;28;18;41;;
V;26077;41G8;26;56;27;18;40;56;29,4;18;42,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;75;72;;;;;;;;;69/1069/ 8 S Hoburg Bank;SWE;No;2;;2,665626265;;;2,665626265;4;56;29,4;18;42,1;;
V;26078;41H0;26;56;21;20;2;56;22,4;20;4,5;56;23,3;20;5,6;56;24;20;6;;;;;;;;;;;;;;;;;;;;;;;;;;79;;;;;;;;;;;Dana;LAT;No;2;;3,790110537;;;3,790110537;4;56;24;20;6;;
V;26081;41H0;26;56;27;20;12;56;28,6;20;13;56;28,6;20;13;56;30;20;13;;;;;;;;;;;;;;;;;;;;;;;;;;86;89;83;;;;;;;;;Dana;LAT;No;1;;3,092697148;;;3,092697148;5;56;30;20;13;;
V;26084;38G9;26;54;40,8;19;29;54;40,9;19;29,3;54;41,2;19;30,1;54;41,3;19;30,4;54;41,5;19;31;54;41,7;19;31,3;54;41,7;19;31,5;;;;;;;;;;;;;;88;88;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;1,732246598;;;1,732246598;5;54;41,7;19;31,5;;
V;26086;38G8;26;54;58,5;18;48;54;58,5;18;49;54;58,5;18;50,5;54;58,5;18;52;;;;;;;;;;;;;;;;;;;;;;;;;;99;80;100;;;;;;;;;Polish;POL;No;1;;2,295735204;;;2,295735204;5;54;58,5;18;52;;
V;26087;38G8;26;54;53;18;54;54;53,2;18;53,3;54;53,5;18;52,5;54;53,8;18;51,7;;;;;;;;;;;;;;;;;;;;;;;;;;97;80;100;;;;;;;;;Polish;POL;No;;1;1,548117538;;;1,548117538;5;54;53,8;18;51,7;;
V;26089;38G9;26;54;56,9;19;34,3;54;56,7;19;34,3;54;56,5;19;34,3;54;56,2;19;34,3;54;55,9;19;34,2;54;55,7;19;34,1;54;55,5;19;34,2;54;55,3;19;34,2;54;55;19;34,2;;;;;;85;86;84;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;1,921632647;;;1,921632647;5;54;55;19;34,2;;
V;26090;40G9;26;54;42,3;19;2,2;54;42,6;19;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;;;;;;;;;;;Poland;POL;No;;;1,759023482;;;1,759023482;5;54;42,6;19;5,2;;
V;26091;39G9;26;55;7;19;5;55;7;19;6;55;7;19;7;55;7;19;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;90;80;100;;;;;;;;;Polish;POL;No;;;2,001675464;;;2,001675464;5;55;7;19;8,5;;
V;26092;39G9;26;55;8,2;19;42,7;55;8,6;19;42,8;55;8,8;19;42,9;55;9;19;42,9;55;9,2;19;43;55;9,5;19;43,1;55;9,9;19;43,3;55;10;19;43,4;;;;;;;;;;82;81;82;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;1,856623965;;;1,856623965;5;55;10;19;43,4;;
V;26093;39G8;26;55;10,5;18;39;55;10,5;18;40;55;10,5;18;41;55;10,5;18;42,3;;;;;;;;;;;;;;;;;;;;;;;;;;90;88;91;;;;;;;;;Polish;POL;No;1;;1,884536956;;;1,884536956;5;55;10,5;18;42,3;;
V;26094;39G8;26;55;11,8;18;57;55;11,2;18;56;55;10,6;18;55;55;10,2;18;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;87;80;100;;;;;;;;;Polish;POL;No;1;1;2,221941037;;;2,221941037;5;55;10,2;18;54,3;;
V;26095;39G9;26;55;14,4;19;8,5;55;14,2;19;8,6;55;14;19;8,8;55;13,8;19;8,9;55;13,5;19;9;55;13,3;19;9,1;55;13,1;19;9,3;55;13;19;9,4;55;12,5;19;9,6;;;;;;85;85;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;2,017749637;;;2,017749637;5;55;12,5;19;9,6;;
V;26096;39G9;26;55;10,5;19;26,3;55;10,5;19;26,7;55;10,5;19;27,2;55;10,5;19;27,5;55;10,5;19;28;55;10,5;19;28,4;55;10,5;19;28,8;55;10,4;19;29,2;55;10,4;19;29,7;;;;;;98;98;;;;;;;;;;Russia Mars/April 1999;RUS;No;;;1,962590261;;;1,962590261;5;55;10,4;19;29,7;;
V;26097;39G9;26;55;21,4;19;55,6;55;22,8;19;56,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;78;82;;;;;;;;;Atlantniro;RUS;No;1;;1,510947801;;;1,510947801;4;55;22,8;19;56,6;;
V;26099;39G8;26;55;28,3;18;18,2;55;28,2;18;20,4;55;28,1;18;22;55;28,2;18;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;87;82;84;80;76;;;;;;;Dana;POL;No;1;;3,414547551;;;3,414547551;5;55;28,2;18;24,2;;
V;26101;39G8;26;55;25;18;24,2;55;24,3;18;24,9;55;23,8;18;25,4;55;23;18;26;;;;;;;;;;;;;;;;;;;;;;;;;;90;80;100;;;;;;;;;Polish;POL;No;;;2,249478148;;;2,249478148;5;55;23;18;26;;
V;26104;39G8;26;55;22,3;18;33;55;21,8;18;34;55;21,4;18;35;55;21;18;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;81,5;80;100;;;;;;;;;Polish;POL;No;2;;2,016250461;;;2,016250461;5;55;21;18;35,7;;
V;26105;39G8;26;55;21;18;47;55;20,5;18;46,5;55;19,5;18;45,5;55;19;18;45;;;;;;;;;;;;;;;;;;;;;;;;;;88;88;88;;;;;;;;;Polish;POL;No;2;1;2,300899572;;;2,300899572;5;55;19;18;45;;
V;26106;39G8;26;55;26,5;18;55,5;55;25,5;18;55,5;55;24,5;18;55,5;55;24;18;55,5;;;;;;;;;;;;;;;;;;;;;;;;;;90;80;100;;;;;;;;;Polish;POL;No;1;;2,499999998;;;2,499999998;5;55;24;18;55,5;;
V;26107;39G9;26;55;30,1;18;59,7;55;31,6;18;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;85;;;;;;;;;;Russia Mars/April 1999;POL;No;1;;1,85000136;;;1,504268395;5;55;31,6;18;59,5;;
I;26108;39G9;26;55;21,6;19;15,8;55;21,4;19;15,7;55;21,2;19;15,5;55;21;19;15,3;55;20,8;19;15,2;55;20,6;19;15;55;20,4;19;14,9;55;20,2;19;14,7;55;20,1;19;14,6;;;;;;87;87;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;1;1,659096954;;;1,659096954;5;55;20,1;19;14,6;;
V;26109;39G9;26;55;22,2;19;29,8;55;22,2;19;29,8;55;22,3;19;30,1;55;22,5;19;30,5;55;22,6;19;30,8;55;22,9;19;31,5;55;23;19;31,8;55;23,1;19;32,1;55;23,2;19;32,3;;;;;;95;95;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;1,742731951;;;1,742731951;5;55;23,2;19;32,3;;
V;26110;40G8;26;55;35;18;23;55;34;18;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;94;;;;;;;;;;S;POL;No;1;1;1,872330456;;;1,872330456;5;55;34;18;20,2;;
V;26111;40G9;26;55;35;19;2,5;55;34,8;19;2,5;55;34,6;19;2,6;55;34,3;19;2,6;55;34,1;19;2,6;55;33,8;19;2,6;55;33,6;19;2,6;55;33,4;19;2,6;55;33,1;19;2,7;;;;;;86;86;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;1,9131207;;;1,9131207;5;55;33,1;19;2,7;;
V;26112;40G9;26;55;35,2;19;22,4;55;35,7;19;24,1;55;36;19;25,5;55;36,3;19;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;83;82;84;84;83;;;;;;;Dana;RUS;No;1;;3,428125119;;;3,428125119;5;55;36,3;19;28,1;;
V;26117;40G9;26;55;34,8;19;44,2;55;35;19;44,2;55;35,2;19;44,3;55;35,4;19;44,4;55;35,7;19;44,5;55;36;19;44,6;55;36,3;19;44,7;55;36,5;19;44,8;55;36,8;19;44,9;55;36,9;19;44,9;;86;87;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;2,144580401;;;2,144580401;5;55;36,9;19;44,9;;
V;26118;40H0;26;55;32,5;20;2,6;55;32,4;20;2,5;55;32,2;20;2,3;55;32,1;20;2;55;32;20;1,7;55;31,9;20;1,4;55;31,8;20;1,1;55;31,6;20;0,9;55;31,5;20;0,6;55;31,4;20;0,4;;81;81;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;1;1,710788439;;;1,710788439;5;55;31,4;20;0,4;;
I;26120;40G8;26;55;41;18;58;55;40,5;18;58;55;39,5;18;58;55;39;18;58;;;;;;;;;;;;;;;;;;;;;;;;;;86;86;86;;;;;;;;;Polish;POL;No;1;;2;;;2;5;55;39;18;58;;
V;26121;40G9;26;55;47,9;19;1,4;55;50;18;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;90;90;;;;;;;;;81/1073/ 5 NNW Hans-Olof;RUS;No;1;;2,915685535;;;2,915685535;5;55;50;18;57,8;;
V;26122;40G9;26;56;0,1;19;17,9;55;59,9;19;16,9;55;59,7;19;16,1;55;59,5;19;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;;;Latvia Comercial vessel;LAT;No;;1;1,625582372;;;1,625582372;5;55;59,5;19;15,2;;
V;26124;41G8;26;56;17;18;32;56;18,5;18;33,7;56;19,4;18;34,6;56;20;18;35;;;;;;;;;;;;;;;;;;;;;;;;;;83;82;83;85;85;;;;;;;Dana;SWE;No;;;3,440799039;;;3,440799039;5;56;20;18;35;;
V;26125;42G8;26;56;24,08;18;36,48;56;23,18;18;35,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;;;Dana;SWE;No;2;;3,207856625;;;3,207856625;5;56;23,18;18;35,47;;
V;26128;39H0;26;55;20,8;20;39,1;55;20,7;20;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;;;;Russia;RUS;No;1;;1,538531782;;;1,538531782;2;55;20,7;20;41,8;;
V;26129;38G9;26;54;59,7;19;18,6;54;58,1;19;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;;;;;;;;;;;Russia;RUS;No;1;;1,616380678;;;1,616380678;6;54;58,1;19;19;;
V;26130;39G9;26;54;48,1;19;21,9;54;46,6;19;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104;;;;;;;;;;;Russia;RUS;No;1;;1,569321344;;;1,569321344;6;54;46,6;19;21,1;;
V;26131;37G9;26;54;24;19;2,4;54;23,9;19;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;Denmark;POL;No;1;;1,691150032;;;1,691150032;2;54;23,9;19;5,3;;
V;26132;38G8;26;54;32,3;18;54,6;54;32,5;18;57,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;;;;;;;Denmark;POL;No;1;;1,706609784;;;1,521551309;4;54;32,5;18;57,2;;
V;26133;38G8;26;54;42,1;18;46,6;54;43,5;18;45,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;;;;;;Denmark;POL;No;1;;1,616802969;;;1,616802969;3;54;43,5;18;45,2;;
V;26134;40H0;26;55;57,08;20;28,61;55;56,9;20;27,5;55;56,7;20;26,6;55;56,6;20;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;36;35;37;;;;;;;;;Latvia 2006;LTU;No;1;;1,593807411;;;1,593807411;2;55;56,6;20;25,9;;
V;26135;38G9;26;54;56,4;19;24,2;54;54,8;19;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104;104;;;;;;;;;;Russia Mars/April 1999;RUS;No;1;;1,601031521;;;1,601031521;6;54;54,8;19;24,3;;
V;26136;40G8;26;55;36,5;18;22;55;36,5;18;23;55;36,5;18;24;55;36;18;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;89;;;;;;;;;;;Polish;POL;No;2;;2,113573944;;;2,113573944;5;55;36;18;25,5;;
V;26138;40G8;26;55;52,8;18;49;55;52,3;18;48,5;55;51,9;18;47;55;51,3;18;46;;;;;;;;;;;;;;;;;;;;;;;;;;110;100;120;;;;;;;;;Polish;POL;No;1;1;2,326727342;;;2,326727342;6;55;51,3;18;46;;
V;26140;41G8;26;56;0,4;18;54,1;56;3;18;56,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123;124;123;;;;;;;;;38/1072/ 5 SE Bananbanken;SWE;No;2;;2,951523093;;;2,951523093;6;56;3;18;56,6;;
V;26141;41G8;26;56;19;18;40;56;19,7;18;42,2;56;20,3;18;43,5;56;21;18;44;;;;;;;;;;;;;;;;;;;;;;;;;;113;112;113;115;114;;;;;;;Dana;SWE;No;1;;3,09709799;;;3,09709799;6;56;21;18;44;;
V;26142;41G9;26;56;12;19;28;56;13,7;19;30,2;56;14,6;19;31,5;56;15;19;32;;;;;;;;;;;;;;;;;;;;;;;;;;101;101;103;99;94;;;;;;;Dana;LAT;No;1;;3,735586109;;;3,735586109;6;56;15;19;32;;
V;26144;41G9;26;56;22;19;29;56;22,8;19;33;56;23,1;19;34,8;56;23;19;35;;;;;;;;;;;;;;;;;;;;;;;;;;134;136;133;;;;;;;;;Dana;LAT;No;1;;3,545088189;;;3,545088189;6;56;23;19;35;;
V;26145;41G9;26;56;27,9;19;49,7;56;27,1;19;49;56;26,4;19;48,5;56;25,4;19;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;108;107;109;;;;;;;;;Dana;LAT;No;;1;2,841279898;;;2,841279898;6;56;25,4;19;47,3;;
V;26147;39G9;26;55;2;19;29;55;3,4;19;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;97;96;;;;;;;;;Atlantniro;RUS;No;1;;1,58579507;;;1,58579507;5;55;3,4;19;30,3;;
V;26148;39G9;26;55;4,7;19;37,1;55;5,5;19;39,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;86;83;;;;;;;;;Atlantniro;RUS;No;1;;1,540449942;;;1,540449942;5;55;5,5;19;39,4;;
V;26150;39H0;26;55;3,5;20;33,5;55;4,3;20;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;23;22;;;;;;;;;Atlantniro;RUS;No;1;;1,492365112;;;1,492365112;2;55;4,3;20;35,7;;
V;26151;39G9;26;55;19,5;19;13,1;55;20,7;19;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;85;85;;;;;;;;;Atlantniro;RUS;No;1;;1,506047519;;;1,506047519;5;55;20,7;19;14,7;;
V;26152;39G9;26;55;10,5;19;13,2;55;11,9;19;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;94;91;;;;;;;;;Atlantniro;RUS;No;1;1;1,584558363;;;1,584558363;5;55;11,9;19;11,9;;
V;26153;39H0;26;55;29,4;20;38,8;55;30,2;20;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;64;;;;;;;;;;Atlantniro;LTU;No;1;1;1,528857089;;;1,528857089;4;55;30,2;20;36,5;;
V;26154;40G9;26;55;32,5;19;29,1;55;31,6;19;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;88;88;;;;;;;;;Atlantniro;RUS;No;1;1;1,490752842;;;1,490752842;5;55;31,6;19;27;;
V;26155;40G9;26;55;36,8;19;30,8;55;35,4;19;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;81;84;;;;;;;;;Atlantniro;RUS;No;1;;1,509688896;;;1,509688896;5;55;35,4;19;31,8;;
V;26156;40G9;26;55;35,5;19;50,7;55;34,3;19;52,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;84;84;;;;;;;;;Atlantniro;RUS;No;1;;1,537307604;;;1,537307604;5;55;34,3;19;52,4;;
V;26158;40H0;26;55;51,7;20;6,2;55;52,8;20;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;60;60;;;;;;;;;Atlantniro;LTU;No;1;1;1,531792275;;;1,531792275;4;55;52,8;20;4,3;;
V;26160;41H0;26;56;28,865;20;7,94;56;29,319;20;9,38;56;29,767;20;10,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;88;87;90;;;;;;;;Atlantniro;LAT;No;1;;1,468002783;;;1,468002783;5;56;29,767;20;10,12;;
V;26161;40G7;26;55;28,8;18;18,1;55;27,4;18;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;;;;;;;;;;;25291,03;POL;No;1;;2,49869201;;;1,440721884;5;55;27,4;18;18,7;;
V;26163;37G9;26;54;24,9;19;18,9;54;24,8;19;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;modified 945;POL;No;1;1;1,8648332;;;1,8648332;3;54;24,8;19;15,7;;
V;26164;40G8;26;55;31,7;18;33;55;29,6;18;33,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86,8;;;;;;;;;;;modiefied 1074;POL;No;2;;2,112179516;;;2,112179516;5;55;29,6;18;33,4;;
V;26165;39G8;26;55;31;18;33;55;29;18;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;;;;;;;;;;;modified 1406;POL;No;;;2,235593622;;;2,235593622;5;55;29;18;33;;
V;26166;39G8;26;55;22,3;18;25,6;55;20,9;18;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;Baltica;POL;No;;;1,610364742;;;1,610364742;5;55;20,9;18;27;;
V;26167;38G8;26;54;59,1;18;30,3;54;59,8;18;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;;;;;;;;;;;modified 1168;POL;No;2;;1,675820178;;;1,247563408;4;54;59,8;18;28,5;;
V;26168;37G8;26;54;38,9;18;50,2;54;40,3;18;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;;;;;;;Baltica;POL;No;1;1;1,562623564;;;1,562623564;4;54;40,3;18;49;;
V;26169;38G8;26;54;46,3;18;41,5;54;47,7;18;40,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;;;;;;;;;;Baltica;POL;No;1;1;1,56168802;;;1,56168802;2;54;47,7;18;40,3;;
V;26170;41G8;26;56;9,8906;18;20,27;56;8,82;18;19,4;56;7,72;18;18,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;74;78;;;;;;;;;H21// 15 W Bananbanken;SWE;No;2;;2,366221416;;;2,366221416;4;56;7,72;18;18,58;;
V;26172;40G8;26;55;31,8;18;10,7;55;31,8;18;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;79;84;;;;;;;;;Poland, Okt04;POL;No;;;1,920973581;;;1,584728984;5;55;31,8;18;13,5;;
V;26177;38G8;26;54;54;18;10;54;53,8;18;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;;;;Poland, Okt04;POL;No;1;;1,394486423;;;1,394486423;2;54;53,8;18;12,4;;
V;26182;41G8;26;55;2,8;18;18,7;55;1,9;18;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;;;;;;;;;;;Poland, Okt04;POL;No;1;;1,940394108;rocky ;;1,940394108;4;55;1,9;18;21,7;;
V;26183;38G8;26;54;51;18;36,8;54;52,2;18;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;Poland, Okt04;POL;No;1;;1,512645819;rocky ;;1,512645819;2;54;52,2;18;35,2;;
V;26186;38G8;26;55;0;18;30;54;59,6;18;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;;;;;;;Poland, Okt04;POL;No;1;;0,897177462;rocky ;;0,897177462;4;54;59,6;18;28,6;;
V;26191;40G9;26;54;40,7;19;17,8;54;38,6;19;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;;;;;;;;;;;Poland;POL;No;1;;2,138676344;;;2,138676344;5;54;38,6;19;18,5;;
V;26193;40H0;26;55;39,8;20;17,3;55;39,3;20;16,4;55;39;20;15,6;55;38,7;20;15;;;;;;;;;;;;;;;;;;;;;;;;;;70,5;69;70;71;72;;;;;;;Latvia;LTU;No;2;1;1,706906337;;;1,706906337;4;55;38,7;20;15;;
V;26194;40H0;26;55;39,3;20;9,2;55;39,5;20;8,5;55;39,6;20;7,5;55;39,8;20;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;74,25;73;74;75;75;;;;;;;Latvia;LTU;No;2;1;1,561218343;;;1,561218343;4;55;39,8;20;6,6;;
V;26195;40H0;26;55;40,6;20;5,3;55;41,1;20;4,9;55;41,7;20;4,3;55;42;20;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;74;75;74;74;73;;;;;;;Latvia;LTU;No;1;1;1,612514829;;;1,612514829;4;55;42;20;3,9;;
V;26196;40H0;26;55;45;20;1,2;55;45,5;20;1,9;55;45,8;20;2,5;55;46,2;20;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;68,5;70;69;68;67;;;;;;;Latvia;LTU;No;1;;1,649474336;;;1,649474336;4;55;46,2;20;3,2;;
V;26197;40H0;26;55;47,7;20;4;55;48,3;20;4,1;55;48,7;20;4,2;55;49,4;20;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;64;65;64;64;63;;;;;;;Latvia;LTU;No;2;;1,708806363;;;1,708806363;4;55;49,4;20;4,3;;
